# NACRE (Angulo et al. 1999, Nucl. Phys. A 656, 3) recommended reaction rates,
# with lower/upper bounds as factor uncertainties.
# Reformatted from data/netgen/netgen_nacre_log_100_{rec,low,up}.txt
# (the NACRE-project NetGen distribution format) into ReacNetJl's per-reaction block format.
reaction: d p -> he3 ; label: d+p_to_he3 ; table: nacre ; variant: standard
0.18307 0.07982 0.06606 0.09356
0.20092 0.0953 0.07856 0.1118
0.22050999999999998 0.1114 0.09147 0.1313
0.24201 0.1323 0.1081 0.1565
0.26561 0.155 0.126 0.184
0.29151 0.1814 0.1465 0.2163
0.31993 0.2106 0.1692 0.252
0.35112 0.2451 0.1959 0.2944
0.38534999999999997 0.2817 0.2238 0.3396
0.42291999999999996 0.3235 0.2558 0.3916
0.46416 0.3708 0.2916 0.4505
0.50941 0.424 0.3306 0.5166
0.55908 0.4812 0.374 0.5884
0.6135900000000001 0.5498 0.4257 0.6747
0.67342 0.6252 0.4811 0.769
0.73907 0.7111 0.5446 0.8769
0.81113 0.8095 0.6178 1.001
0.89022 0.9203 0.7001 1.141
0.9770099999999999 1.045 0.7943 1.296
1.07227 1.183 0.8981 1.469
1.1768100000000001 1.35 1.023 1.677
1.29155 1.547 1.172 1.922
1.41747 1.768 1.344 2.192
1.5556800000000002 2.032 1.549 2.514
1.70735 2.336 1.787 2.886
1.8738199999999998 2.684 2.062 3.31
2.0565100000000003 3.089 2.385 3.802
2.25702 3.549 2.755 4.349
2.47708 4.134 3.226 5.042
2.71859 4.767 3.748 5.785
2.98365 5.557 4.406 6.708
3.27455 6.419 5.127 7.716
3.59381 7.464 6.008 8.936
3.9442100000000004 8.671 7.032 10.35
4.32876 9.988 8.158 11.86
4.7508099999999995 11.62 9.561 13.69
5.21401 13.48 11.18 15.8
5.72237 15.54 12.99 18.16
6.28029 17.96 15.12 20.89
6.89261 20.76 17.62 24.01
7.564629999999999 23.84 20.36 27.36
8.30218 27.37 23.52 31.21
9.11163 31.3 27.06 35.55
10.0 35.6 31.0 40.2
end
reaction: t d -> n he4 ; label: t+d_to_n+he4 ; table: nacre ; variant: standard
0.001 1.9e-7 1.82e-7 1.97e-7
0.0010999999999999998 4.521e-7 4.333e-7 4.69e-7
0.0012000000000000001 1.17e-6 1.123e-6 1.215e-6
0.00132 3.325e-6 3.191e-6 3.455e-6
0.0014500000000000001 1.046e-5 1.005e-5 1.087e-5
0.00159 3.678e-5 3.536e-5 3.828e-5
0.0017500000000000003 0.0001462 0.0001407 0.0001523
0.0019199999999999998 0.0006652 0.0006407 0.0006937
0.0021000000000000003 0.002165 0.002085 0.002258
0.00231 0.005225 0.005027 0.005446
0.0025399999999999997 0.01374 0.0132 0.01431
0.00278 0.03971 0.03811 0.04132
0.0030499999999999998 0.1168 0.1119 0.1214
0.00335 0.2602 0.2495 0.2706
0.00368 0.627 0.6015 0.6521
0.00404 1.599 1.535 1.663
0.00443 3.382 3.255 3.518
0.00486 7.698 7.43 8.007
0.00534 16.34 15.76 16.98
0.00586 34.91 33.55 36.22
0.00643 70.62 67.92 73.22
0.007049999999999999 144.3 139.1 149.6
0.0077399999999999995 277.8 267.7 288.0
0.0085 529.9 510.2 549.6
0.00933 995.7 958.1 1033.0
0.01024 1833.0 1764.0 1902.0
0.01123 3295.0 3172.0 3420.0
0.01233 5806.0 5593.0 6026.0
0.01353 10060.0 9706.0 10450.0
0.014849999999999999 17160.0 16590.0 17820.0
0.016300000000000002 28680.0 27590.0 29680.0
0.01789 47460.0 45720.0 49190.0
0.01963 76760.0 73950.0 79490.0
0.02154 119000.0 114600.0 123200.0
0.02364 188200.0 181400.0 194900.0
0.02595 296600.0 286100.0 307200.0
0.02848 452900.0 437200.0 469100.0
0.031259999999999996 680900.0 657500.0 705300.0
0.034300000000000004 987800.0 953500.0 1.023e6
0.03765 1.486e6 1.434e6 1.539e6
0.04132 2.221e6 2.143e6 2.299e6
0.04535 3.151e6 3.046e6 3.26e6
0.049769999999999995 4.627e6 4.479e6 4.784e6
0.05462 6.41e6 6.203e6 6.624e6
0.05995 9.119e6 8.82e6 9.418e6
0.06579 1.242e7 1.201e7 1.277e7
0.07221 1.702e7 1.647e7 1.748e7
0.07925 2.296e7 2.218e7 2.363e7
0.08697 3.03e7 2.936e7 3.126e7
0.09545000000000001 3.97e7 3.849e7 4.095e7
0.10476 5.137e7 4.979e7 5.295e7
0.11498 6.547e7 6.348e7 6.746e7
0.12619 8.228e7 7.978e7 8.477e7
0.13849 1.023e8 9.854e7 1.053e8
0.15199000000000001 1.242e8 1.21e8 1.282e8
0.16680999999999999 1.487e8 1.444e8 1.534e8
0.18307 1.768e8 1.716e8 1.828e8
0.20092 2.072e8 2.002e8 2.133e8
0.22050999999999998 2.347e8 2.269e8 2.418e8
0.24201 2.69e8 2.604e8 2.774e8
0.26561 3.016e8 2.917e8 3.112e8
0.29151 3.352e8 3.238e8 3.458e8
0.31993 3.661e8 3.534e8 3.782e8
0.35112 3.978e8 3.838e8 4.119e8
0.38534999999999997 4.235e8 4.081e8 4.389e8
0.42291999999999996 4.476e8 4.307e8 4.645e8
0.46416 4.689e8 4.503e8 4.874e8
0.50941 4.861e8 4.659e8 5.064e8
0.55908 4.975e8 4.763e8 5.192e8
0.6135900000000001 5.081e8 4.857e8 5.315e8
0.67342 5.129e8 4.887e8 5.381e8
0.73907 5.146e8 4.888e8 5.414e8
0.81113 5.132e8 4.86e8 5.414e8
0.89022 5.077e8 4.789e8 5.375e8
0.9770099999999999 4.993e8 4.687e8 5.308e8
1.07227 4.878e8 4.556e8 5.21e8
1.1768100000000001 4.749e8 4.41e8 5.098e8
1.29155 4.605e8 4.248e8 4.972e8
1.41747 4.443e8 4.065e8 4.831e8
1.5556800000000002 4.274e8 3.876e8 4.678e8
1.70735 4.098e8 3.683e8 4.515e8
1.8738199999999998 3.919e8 3.483e8 4.349e8
2.0565100000000003 3.739e8 3.283e8 4.185e8
2.25702 3.563e8 3.09e8 4.03e8
2.47708 3.379e8 2.89e8 3.867e8
2.71859 3.207e8 2.702e8 3.716e8
2.98365 3.031e8 2.511e8 3.559e8
3.27455 2.88e8 2.336e8 3.422e8
3.59381 2.729e8 2.165e8 3.285e8
3.9442100000000004 2.583e8 2.004e8 3.16e8
4.32876 2.457e8 1.865e8 3.049e8
4.7508099999999995 2.331e8 1.727e8 2.935e8
5.21401 2.213e8 1.595e8 2.83e8
5.72237 2.106e8 1.473e8 2.739e8
6.28029 2.007e8 1.357e8 2.653e8
6.89261 1.916e8 1.248e8 2.574e8
7.564629999999999 1.831e8 1.155e8 2.503e8
8.30218 1.752e8 1.068e8 2.436e8
9.11163 1.682e8 9.884e7 2.373e8
10.0 1.62e8 9.15e7 2.32e8
end
reaction: he3 he3 -> p p he4 ; label: he3+he3_to_p+p+he4 ; table: nacre ; variant: standard
0.001 9.999e-100 9.999e-100 9.999e-100
0.0010999999999999998 9.999e-100 9.999e-100 9.999e-100
0.0012000000000000001 9.999e-100 9.999e-100 9.999e-100
